u,g,r,i,z,redshift,subclass
20.358880241442574,14.177886337867836,17.43452708756643,15.035505092346572,12.635956370271897,0.10963054021049608,STARBURST
17.06164869579059,18.606309485228046,14.281201578365598,13.702956740990693,16.410739111568983,0.018781163211984527,STARFORMING
14.573730941818244,17.479255036477994,15.059488567467286,18.303277897371757,18.692802647986795,0.005836543149106783,STARFORMING
20.707744748330825,18.466108562931996,18.99709272133971,14.759456121348467,15.312770601682645,0.07319892982614594,STARFORMING
17.770920309494763,13.214475644819895,15.456539920260584,13.155951349645637,16.985663782730313,0.17076557371590273,STARBURST
20.47563262394692,17.62298171759558,12.260536676090018,13.5683481722505,15.441454476592137,0.0035870636616541444,STARFORMING
14.811144682411266,14.624469520164947,15.873393554437326,15.253541202284227,12.931475954655625,0.04298133099417324,STARBURST
16.801249954092455,16.205353494897277,15.842823214171286,16.506662343556425,14.40030332961485,0.1089200943021579,STARFORMING
18.010487399436368,18.068729797272766,18.396737138746918,12.328346309698956,18.026641892194885,0.01401153118206247,STARFORMING
18.093961187529484,17.182187212511828,16.02867284435152,18.6953200058849,12.952892514745098,0.026911782848908695,STARFORMING
17.099869057041513,15.296920040441362,15.156835377119414,15.617350588111233,11.921345402243851,0.07667778840103,STARFORMING
19.245699864695,17.012546312368837,18.09011229046241,15.932911945938825,11.73161115376946,0.30625495782510265,STARBURST
15.864759141234812,13.936929369512715,16.24158046500222,14.805620912353127,13.564941232332902,0.033875450455577126,STARFORMING
17.71524102995741,19.300534791796593,14.499954636868566,15.03851793470225,11.993055822713876,0.06685080742219061,STARFORMING
18.2405912634238,16.5894319610075,18.309995121083237,14.703433724145194,17.348038854874474,0.05107104021782832,STARFORMING
19.0288776681175,19.237099888510652,16.387323529033598,17.03559193807192,14.432713069182576,0.22768849104175193,STARBURST
19.42322975617778,15.946936625807915,16.005851933358876,14.98414282509326,15.943452619521006,0.007460487223701633,STARFORMING
15.750715816324261,15.952848023186835,16.355816782823307,16.53410043698542,13.402669218840604,0.08350508749331431,STARFORMING
14.931771658528756,15.471626426724306,13.858663257166807,14.132304953294856,11.719605604487764,0.18715802462646533,STARFORMING
20.55535364379702,18.752347863386152,14.944692447643325,15.391281056624631,11.381212109133445,0.44326950348825167,STARBURST
18.66462802395918,15.581137685343048,16.007165203665565,13.392159311521159,12.184016515643759,0.11997334614576721,STARBURST
16.503026926886893,18.289190864830353,15.61067260995064,17.433056465099074,14.695050988053422,0.04779317348524577,STARFORMING
21.102303951045045,16.23509520466142,18.54485676563319,13.332505518561769,15.039765863535896,0.05307296555111324,STARFORMING
18.231349268585717,13.048073400216762,16.434811705454006,14.350041111477347,15.20639214611737,0.04333743012059069,STARFORMING
20.358594368127655,15.859371864427068,17.709807845272806,14.37007917509051,11.022654632436286,0.09253645240122085,STARFORMING
18.13503696282022,14.641783571274303,16.0187907091517,14.292097224652464,13.99918162820346,0.13447907585053034,STARFORMING
22.121495849763974,17.067805447364677,18.112576967492245,16.444991538885873,11.947876338215215,0.1711844814245455,STARFORMING
21.510681684886407,14.619184528651019,16.79505551314631,14.366684470526712,14.802931935169056,0.05388704109963408,STARFORMING
17.502071703041853,18.851950201429233,16.02684097077692,17.787849061082145,14.958154110994904,0.12612788840998654,STARFORMING
19.94314190190871,16.817848279293944,15.973433822081962,13.363049827739664,11.655653905947123,0.24795919024686675,STARBURST
19.290751899170296,16.64480801048252,14.091122747418073,15.338754939885414,15.936059214392696,0.2536092090421938,STARBURST
20.737263115064696,18.311784275575164,17.01383144027262,13.4484280213748,18.67764588305649,0.12174938116027033,STARBURST
16.07015307883979,18.927813868151723,15.919590530927241,15.841945565062934,15.669671475169325,0.10130830397222919,STARFORMING
19.372102919996877,16.959802496460696,14.996016079637592,14.96810054604646,13.67433192089779,0.07582748363232601,STARFORMING
20.116848973699177,15.457599400901419,18.212923541624143,14.689875910603043,13.366908593580515,0.020235815731466,STARFORMING
14.482521027153771,13.452060767775741,13.499567948210398,17.376949933007047,13.581872036654984,0.013196650638984337,STARFORMING
15.63348297466845,15.62790048592964,15.155008209135133,13.691316257889794,12.47853230644598,0.06649699279262576,STARFORMING
13.9215356444798,15.765575506704076,18.055437497559065,16.173030315236,14.5047964133041,0.017369188718348492,STARFORMING
17.461186331110884,17.214114905984594,16.631045881840507,13.462080174650415,11.72307481769139,0.08603829242132646,STARFORMING
19.435084511591924,16.309706237723944,15.904282144694486,15.225370400320747,10.220604426804199,0.1037618973325044,STARFORMING
21.004714104192058,18.375865944102856,16.502007086300292,12.608849343553109,14.439203363627097,0.07457373102540539,STARFORMING
18.14818956083955,15.774033457458621,16.358828342097684,13.67496570738652,14.042466131551642,0.003710673020372564,STARFORMING
21.257231091142582,16.885917666294116,12.966674907428157,14.83571390885427,12.857659967125612,0.005946125501756457,STARBURST
15.239797083570217,19.367974886393778,15.301476229304077,18.629298334646155,11.434606754779267,0.012029502081763786,STARBURST
14.593235121289691,17.68365042790993,19.233043309027497,15.201607740919549,14.579488053828069,0.016681733676728896,STARFORMING
17.88890460220676,16.879924916622873,14.681351730445664,18.309336631733412,12.019649922859099,0.4593499926084314,STARBURST
18.768130897878613,15.796111116129646,15.363397971791333,15.440646583381836,13.722111298269331,0.04223493737678003,STARFORMING
17.934610503811815,15.733537206570047,14.916758473381625,14.225831511050123,17.529943708252887,0.03452735781442841,STARFORMING
13.865115799920247,15.298773494096105,15.825969553363725,18.078713045201386,15.302379539150769,0.00536820775376654,STARFORMING
17.821759920974422,15.917986268434202,14.833754337351404,15.874035244146837,11.261734675236607,0.10087360935767375,STARFORMING
15.391060998990294,18.51133167748863,16.97348300431612,13.714556812234573,11.450296857975395,0.10561011826782607,STARFORMING
19.339345097660075,16.556223457415463,16.394626824580534,15.941142918800594,14.303638185487518,0.019291590675225637,STARFORMING
18.733196492193695,14.300453861237537,17.547095230214037,14.41481050018478,11.249358635881958,0.25162925660143937,STARBURST
16.12024042734529,20.536338586119566,13.89811766762208,11.021931607657407,9.996549037531427,0.16119086952813022,STARBURST
16.972266165326612,17.639930382290327,15.319319034234194,16.871946318531236,15.064744022593446,0.02617795472976593,STARFORMING
15.881572956222097,14.186113198973661,15.54855473677573,17.189868111283857,14.641871508641735,0.06652397039511225,STARFORMING
17.874641805453656,16.116302145518354,16.91129382017719,18.67588405998455,14.901196662558265,0.06132106745850249,STARBURST
19.910284641002477,17.221772765656837,14.41355760558593,15.844287384390526,14.526070363635808,0.04285092633276033,STARFORMING
16.028547907328914,20.409184186594754,17.83130760851669,14.502553151834935,13.86937857665521,0.17017435309973777,STARFORMING
19.00809303103569,14.783775083482261,18.372831181035217,16.669978854757172,12.675622904646678,0.011570773690308116,STARFORMING
16.93948476325512,18.952081438711893,14.022255304728832,16.699640730637814,15.032269932175886,0.05366807381723174,STARFORMING
16.414254335475313,19.798972853944687,15.018254210212868,18.276562366272845,17.0597669768103,0.05586707131204736,STARFORMING
17.785939280090883,15.74269138985086,14.936136983415816,14.910744753867116,12.997541985113092,0.06324766390715847,STARFORMING
15.929515355161252,16.444972762279534,21.264772409354997,14.668842054864811,11.958519579583403,0.19758024427200538,STARFORMING
16.892701389305635,14.927381505252459,15.140199789584226,13.568911160482944,11.729761161177521,0.024611395021197635,STARFORMING
15.604244214822304,16.59307771783939,19.35525088431227,16.074924173450402,12.266539533332566,0.010861377233260777,STARFORMING
21.929450265832777,16.926820051314138,13.46673600978678,11.90347666353833,14.405197048952148,0.0961833389810195,STARFORMING
18.07052710394346,18.31929999616474,14.020698067671272,16.55217474572513,9.72074487289288,0.019096013204820517,STARFORMING
16.60054898401483,19.180366942040894,14.626790936303598,16.17567024373158,14.878340848864651,0.007788812346717099,STARFORMING
18.427959821468445,15.503807870756706,14.308621377106956,16.170140404916744,15.287826020592313,0.055625756906917324,STARFORMING
17.775343900618342,13.065349871548012,15.464202531683002,15.276450473003681,10.40384328011424,0.024800816823347085,STARFORMING
17.558060800933553,16.957510441447514,14.582443594557004,18.06595649506217,12.041639127444801,0.04481898787404714,STARFORMING
19.22833340008685,17.58707505993728,14.361316814530852,16.743986930853726,14.159361959690827,0.03007147366888003,STARBURST
19.51501542009461,17.498835375370085,18.316943992946655,13.7858456172486,13.713060539391204,0.009721209629717063,STARFORMING
16.938997704778945,16.346653504981912,18.44758724502633,13.821641900604707,15.039274936537181,0.08217699611261903,STARFORMING
16.84836351871064,17.24950419932787,17.898592996750633,13.240652373170727,13.717726356967269,0.002739012610117472,STARFORMING
17.44989660569671,20.030889616704496,17.047997911168657,16.102566665551176,16.529539053549932,0.339249579038951,STARBURST
13.39615767052883,17.76346833792502,16.185486131559106,12.999722157520086,13.357661201912636,0.04175334207305415,STARFORMING
14.969617875602896,16.25326314999383,15.005938618668182,17.166784287166706,12.033934026560493,0.11879600636049302,STARFORMING
20.73374853488905,15.999604365808008,14.093684990489816,17.645946616691088,11.873116267476487,0.1662642888434013,STARBURST
21.28993542700257,16.66029528464454,16.725991406865376,13.241967462099097,15.470937018563378,0.03272614997501387,STARFORMING
17.501927920887244,20.27347992366128,13.652739214906404,14.628902930814293,14.059242283913832,0.13812618817531722,STARBURST
19.153113926111534,16.633398580947606,14.012158141649213,15.033241962724828,15.267431801450389,0.17862995343852106,STARBURST
18.622500309087073,16.960411310958584,18.30582651240962,16.767966320939337,15.22624499845837,0.02761715518184807,STARFORMING
24.157761616910477,16.035372858127396,19.801298083444173,18.218686751219753,9.960300294472319,0.4892142763000995,STARBURST
20.23914982286915,19.19796671488393,16.786590276332962,11.629015214262845,11.719834797953112,0.002090569194729218,STARFORMING
17.744164817038467,20.91967450948935,18.21291430458929,14.363638564946633,11.958749918992359,0.02446231963191607,STARFORMING
16.088919118799147,17.901226098862775,15.508303365112033,14.467966608879307,12.367871623016475,0.15142220837943107,STARFORMING
14.787107359484855,17.16554580757085,13.324651627824633,12.198660290226904,13.159289346846949,0.02158341117940715,STARFORMING
18.406927271734446,17.07356566634847,17.224343237237168,14.029779961391878,15.998299189234372,0.119818910655184,STARFORMING
16.487298509431394,12.231386422428509,17.13857864654013,15.855537888701223,16.396964704767797,0.19346862086766145,STARFORMING
15.155492580804651,18.490301728569634,16.143337107760487,14.442642194320886,13.414218339594006,0.31994230782402855,STARBURST
16.706854231514946,17.268332831991685,15.515249083789778,11.910757662785173,13.497438277350511,0.06429247385907505,STARFORMING
15.83690399277121,17.85668410132145,17.924421157162197,20.74816539601983,12.589132551885427,0.3544229407821023,STARBURST
21.374283270145128,15.57707561183259,14.02853393314505,15.53235573040836,14.178375394477088,0.053038618472144486,STARFORMING
19.7632795138989,16.231086242045816,14.452438842218685,15.22338826021335,14.405041765467873,0.024606428544159384,STARBURST
17.984054717366764,16.177950126993654,13.983786986479144,12.804147273865908,15.61295111000453,0.07213858718859896,STARBURST
20.959888277780053,19.043245968146078,16.169945925271655,15.52141232394255,15.596877451965106,0.10493172357235903,STARFORMING
18.154736615295235,16.242480326793814,13.824213975781483,14.671572431917012,9.395763897861897,0.06124215972681729,STARFORMING
16.277431597343472,21.165320644219594,14.631515638969512,11.222953174569188,13.694910104725764,0.08369539132050158,STARFORMING
21.046248154539313,17.861724838030074,14.588488875545604,12.859489119971167,16.768200061780206,0.053855520565000994,STARFORMING
19.077820087369318,14.448634680008537,15.478783335332084,16.58985203534789,13.123770145390166,0.07439394510519842,STARFORMING
15.925507691347088,16.742907413496088,13.025251107192046,18.888035300000883,16.278483636726577,0.3049041745305262,STARFORMING
17.619322643832785,15.696649755687169,16.174409984074533,15.734330810086089,13.387096399977622,0.0692809542638708,STARFORMING
16.248763493230484,12.611235060359952,18.494607301329356,17.206166556586734,14.349846934883928,0.029193059506897295,STARFORMING
15.234400538071327,20.19894188022758,16.270982744633525,14.68848938283358,11.726218615201702,0.14219075347681268,STARFORMING
19.85235509506328,18.406285084440007,19.082642289602642,14.826907678638793,11.80150288486697,0.04118622126923127,STARFORMING
21.81883328094026,18.066414635798626,18.66799637175385,17.18195805523893,15.45098314452603,0.16939460840838177,STARBURST
15.202864852361717,17.33080732059941,17.55547009449571,18.32555457835894,15.76363656040133,0.005852144833248831,STARFORMING
19.12593847338114,14.235964862615125,16.14937168527377,17.602193386931244,14.052857812400985,0.04037335737424569,STARFORMING
16.698714861756347,16.032765720889127,16.04500077649088,12.867273849230362,11.544951514723218,0.00991133015995417,STARFORMING
17.02574923247061,18.683561549568026,17.52759954472652,14.866082219369508,14.087609113214429,0.008917862294876682,STARFORMING
16.81521215152226,14.897559940434995,15.216658780991935,15.55504936895259,16.514469921348557,0.10740842530513091,STARBURST
16.272018460640368,11.936461367498373,12.234958497065072,14.480644072984942,17.48573294010352,0.04866775518558776,STARFORMING
18.097043255889655,16.54578798443815,16.98400810820592,15.775715086831191,13.366584135348171,0.20516625124707655,STARFORMING
16.338099767177923,16.716484891944923,13.737862740130058,16.641153623337896,10.68026429948442,0.07265077845194612,STARFORMING
18.540913651559677,17.271126832829417,14.07571754361923,17.00561950391028,15.680727199109558,0.035004443325647276,STARFORMING
17.899523781101728,18.457037287029074,16.000447895991577,18.371740304443048,13.448073807089997,0.1276145325410105,STARBURST
17.52210390626718,18.27521162446242,15.80975024489306,14.341117790550332,15.88608128312208,0.09782107950620673,STARBURST
16.184872675916804,17.517539610487844,13.17584878736874,12.271933670321372,14.56214445003524,0.16074130679620283,STARBURST
16.846457338863335,19.39106277617342,16.33098312826628,15.716469188028906,12.2331117884763,0.10316686892628779,STARFORMING
19.51078245165151,13.96206043837337,17.932279321722095,18.767622062369604,14.116488721318762,0.01827377439065018,STARBURST
19.001834375248762,18.00916362895478,13.743316859468434,14.046048280091881,16.616676734108655,0.11096025742179692,STARBURST
16.044889510402896,18.253076726673886,18.54496666169752,16.37369395412744,13.701692022065512,0.04968392204653965,STARFORMING
18.19866461085845,14.52087542783952,12.879658349740112,16.391491584945285,11.930389673109245,0.06220235705236385,STARFORMING
19.502774246743577,13.994258782635221,20.23464828874191,15.382884094689217,10.822711662806686,0.2545479613589879,STARBURST
14.661189437757256,15.508115747048798,15.177479139033034,15.013849442087428,12.455670626270697,0.04462309265465549,STARFORMING
19.08672038475987,15.676917114969417,16.291233993653783,13.153141588557215,13.179727476458035,0.09466446433326815,STARFORMING
16.674752482108307,18.50683892700486,12.21593285502866,10.436675855158846,15.639998271834518,0.04517421629082363,STARBURST
19.14119733718632,15.77092243261781,15.875727867061382,12.776298586671942,11.758301464376757,0.009951925945847435,STARFORMING
16.473481686914965,15.287302963437591,16.456964355436384,14.219391701776601,17.10750377145927,0.060426734398383045,STARFORMING
14.390235798670961,15.776732526610882,15.827675791801012,17.194845374845414,11.325695578317617,0.09089713452077319,STARFORMING
14.744915124233675,19.237264668308423,14.873837845895252,14.793743875297249,18.662972185113674,0.05234099621698877,STARFORMING
18.096169893322763,17.026086748753904,14.10687096294437,13.961948562163704,17.451037113508942,0.049538902462692005,STARFORMING
18.519445003442964,16.641497949286176,18.26105323907462,13.218029116093138,14.282332498775984,0.17169034971648134,STARFORMING
16.191366749791182,16.779989002597897,16.0616142699959,16.31361165701896,10.704612930460815,0.0030134695494389847,STARFORMING
19.27718491755475,19.584120668653046,19.081504753033546,17.71671433286121,13.889151876035156,0.03503881710873596,STARFORMING
14.67695987546208,15.501656546793516,14.947035290410154,17.12687144373492,13.226318084026989,0.16700230073481703,STARFORMING
17.867840402705365,19.631016581880207,15.130410613255567,16.212299399516937,11.451425553898153,0.25323775570602836,STARBURST
15.577967600475088,17.420992597843007,17.631188489192326,12.04877450723412,14.582019254494885,0.053153796065190086,STARBURST
16.69632778439568,16.679161236049303,12.754050075992872,14.296651514312456,12.352713740288712,0.21963731286862087,STARBURST
18.094797342632827,22.001800995868564,13.573073279694153,18.89460845777935,12.570188305900837,0.022180709742297734,STARFORMING
16.279173269432096,14.888721020402807,18.194969942706326,17.24390098383045,13.592642730855289,0.025029260919325627,STARFORMING
17.23088891154035,16.29262848086599,13.656132141553611,11.924993563530549,12.850182342588592,0.1872046154462919,STARBURST
20.01258561842888,14.535137521671999,12.361897969394905,14.888818953601458,18.156313234220057,0.23357049641300442,STARBURST
16.846216260953703,18.90492394107234,19.737054376146183,15.726196865322077,12.9285707340009,0.025206498297148067,STARFORMING
19.671384224130282,20.378377867303357,13.21236470425159,13.475683073947561,14.881762022788951,0.006115671519466105,STARFORMING
15.740586290684764,20.339845562809277,16.36823879665634,10.381591957182302,14.291044984420724,0.009466693748984414,STARFORMING
19.059608355830566,19.44789750629201,16.138170385448543,15.197648090032864,14.705500450517745,0.030297282967089518,STARFORMING
20.8831372413158,16.604759064408068,10.378743366763832,13.424483484759122,14.858176807221865,0.1433172478433058,STARBURST
13.056710999745421,16.269518045020305,15.465365953664381,13.432316521830632,15.762722973212245,0.07133332100497708,STARFORMING
16.406209489059048,13.65766045501187,16.89682649895822,14.290639280138484,14.532892151237284,0.06080505129019423,STARFORMING
19.15414425436108,21.071747070363585,16.70861876303772,14.732648170690377,14.44979158977264,0.0877406448302154,STARFORMING
17.593909227914015,17.937956156296934,17.807041367607003,14.981834411808627,14.116954136936279,0.22093052771861124,STARFORMING
18.742291746742616,16.016086190261035,15.225017370189132,13.232020202155997,13.723164295320052,0.00947837359224485,STARFORMING
16.792029626568358,19.656113777973935,17.425008884184322,14.559580940731845,12.176404236678646,0.11865394116357574,STARFORMING
18.1731795749458,15.054470966479998,14.621341863839856,11.48515325919449,13.878263245159598,0.26144348064817513,STARBURST
17.68864552921584,17.81324406844535,13.17906516717445,15.622078130736156,14.482534750531066,0.02399719093795427,STARFORMING
20.335564123319614,16.65474173141833,13.404543248637534,9.287449173317686,14.80432911314559,0.18187544734543354,STARBURST
18.508841686602427,18.2773542797606,13.07577908960917,14.42101983913276,14.360569545980473,0.11974100886619705,STARBURST
18.675205324150404,16.872852921627757,18.01917193578239,16.838372307353907,13.534089973102933,0.0014574226032595334,STARFORMING
17.176246067755066,14.098144217777552,12.970852981882887,12.881318625450348,13.885840193608205,0.026346004909099552,STARFORMING
17.024787551855013,17.151152745340077,16.548077681298608,16.4328604073148,12.892707030898416,0.09310104394064495,STARFORMING
17.134883624360757,19.097728283750726,15.468151611855134,17.311465424241785,14.626447982013127,0.06979594198146583,STARFORMING
18.788904284756594,16.94156718829203,15.794702853098737,8.384200095005223,13.557743544171757,0.07506412443103276,STARFORMING
17.158031038359475,18.550230243178174,18.7272145903994,14.697274192848516,14.36112187639494,0.026387495697789295,STARFORMING
18.579549713792826,14.908941028651894,15.123145265569454,9.24845314474345,16.001606086765104,0.11239407758128883,STARBURST
22.15080159729088,16.947478413460296,17.223203123099367,14.763583108858107,12.58128218071516,0.030981640052462137,STARFORMING
19.742249406863383,15.750979089822845,16.075126702762223,14.985657578037346,15.193390761820968,0.04933704660899466,STARFORMING
17.347952935664317,18.49396168020942,15.695962188734605,10.034912028178322,14.066420359770746,0.046031616997802,STARFORMING
20.40242784432789,17.062983124523992,20.599938248772947,18.849676724159732,18.04238719916151,0.1114817960458901,STARFORMING
17.183849253956897,18.380147352673227,13.11731650856926,15.57203161526925,13.567399343072982,0.009458847814516782,STARFORMING
13.923750929644292,19.17542085231573,18.57826367087489,13.30195313583593,15.390329166302132,0.023009503327614176,STARFORMING
15.983827378165191,18.383237150242778,17.312813130979944,17.930758854997038,14.030706903511954,0.02237650827812166,STARFORMING
14.25841615794829,17.54623686858729,15.040950010736433,11.408773558715367,11.223390983373012,0.011476535182790626,STARFORMING
17.296973031917382,15.00357548297719,19.258637034883225,12.541657932963366,12.958621808961711,0.023268262752519156,STARFORMING
18.036836758379103,16.994427778666196,12.303779775222926,10.401088952660203,15.760942210856786,0.09340990323672656,STARFORMING
21.352874624550566,15.933819195968333,14.956466685401857,18.60209039307867,13.134611078783454,0.13173959986957492,STARBURST
18.653854747528325,16.311872086591546,13.583035591461847,15.664692742944007,9.559487370320772,0.10797025509648811,STARBURST
17.56179894238227,16.2509316984995,16.82416692974292,16.31880357969699,13.937193966150993,0.06447154386749303,STARFORMING
19.658811162366977,15.04014885043551,13.773871797625645,15.602002467836952,11.815327404097978,0.005385929015751518,STARFORMING
13.57772938198423,13.08532282173202,16.866127893482638,16.147535522289168,14.263635465193438,0.31943542192590574,STARBURST
18.47122911621713,15.663713903344465,15.627127168356893,15.15615542779198,17.10229416279604,0.018401474242905877,STARFORMING
19.541730387773935,17.386758903848317,15.041292114687831,15.541842685414883,15.538914621605807,0.11038903041357216,STARBURST
15.042827508440316,14.30364590914502,16.77729449206662,15.2152068724459,17.073311657479955,0.24405906567498376,STARFORMING
20.287508086413858,17.03136447294325,15.462756752123871,13.782816388861443,12.876975957111018,0.11965904410855997,STARBURST
18.67699281498883,20.80053684862193,13.822730313881923,14.906750469570662,13.713667332728935,0.02459640189541653,STARFORMING
17.169424172198397,19.04611311050448,21.602745979269958,15.547189146523355,11.91112760638444,0.03794995968713046,STARFORMING
19.26556373221257,20.28708301824106,15.025665633941712,15.221098239104261,12.63191310991981,0.0030671464041594695,STARFORMING
22.54138571560879,17.782255753865453,11.564781839695971,12.044455784493366,12.14623033542764,0.09487060803302179,STARFORMING
18.36373251011699,19.335019645972892,14.315802620557223,12.310026662783182,11.386554061576085,0.09493124488598996,STARFORMING
18.496441172600672,15.552070539064426,13.46544662325454,17.165682867832782,16.73171325066268,0.12928061359815315,STARBURST
17.081278200919513,15.71131946595603,17.65229123208103,14.386011908233197,9.816079409947156,0.0011057195370125289,STARFORMING
16.300311261070416,11.521719587725055,16.64330531918317,16.16945069407188,16.740277809609115,0.17028769324848106,STARFORMING
19.66067163308849,19.372290948084597,16.797425603580688,12.815760180555207,16.49211784984046,0.1342128041511289,STARFORMING
16.287832348182267,20.080647959639773,15.259955068325512,12.05370824670694,14.999585350957997,0.015185436282717752,STARFORMING
18.143132474438787,15.89364550930546,15.441299505886157,13.312806774936574,11.770985463811861,0.04271381958067774,STARFORMING
17.044685106469768,16.49209658720553,15.258137792784664,14.554869858457174,10.835649777113586,0.10175620997936062,STARBURST
18.957959651492782,15.492275772618077,15.837613631729061,13.669719401431175,12.903192637472872,0.0684776066191849,STARFORMING
18.667324210573895,17.765307102954985,17.670666870729672,17.58786704621143,15.250240912679848,0.012227415252988988,STARFORMING
20.0750798885158,19.24986509060648,16.672150825010693,15.359046603074923,14.006127274881349,0.009139775597573594,STARFORMING
16.979967202290506,13.514456052237918,17.000225659241732,18.697877237123716,11.913001009810484,0.15207692803626816,STARFORMING
17.460250129413257,17.818877061284503,16.999117816498405,15.808816308142834,16.29640956931298,0.0169563825450551,STARFORMING
16.042472568435386,16.44665645656171,17.768884874763476,10.174898364160377,17.368766656363075,0.018885405589771934,STARFORMING
17.111413479847776,17.22678878393338,16.576300083080508,17.11208321291711,13.546801671970805,0.17774017879395881,STARFORMING
18.754600986089706,17.917988003348583,16.717696145357838,11.98089675506009,14.21867380719469,0.09471098870271431,STARFORMING
19.513977233290703,16.623595122454358,18.37761248238631,15.461067334422678,10.982302632741007,0.09281497937847825,STARFORMING
16.15566935164475,16.79282629318844,14.669908163993776,13.45063188467231,13.171226567781929,0.06526691261979388,STARFORMING
19.739211840211322,16.572249664890723,14.288514840096985,19.285422068928373,15.020879956001988,0.08416356214332066,STARBURST
20.7112757176099,18.94063240357656,13.628156801626288,17.87919585486027,14.709713080515556,0.09207247736536117,STARFORMING
18.8268698064474,17.837519920254994,16.365829127240513,13.516358716596484,12.984664301580587,0.3436603905213294,STARBURST
21.753591625116133,17.44116707547472,12.292535517561753,14.745284663757776,13.451512983047106,0.02522805758809727,STARFORMING
16.452421601792853,14.458096557815434,16.924308192119355,15.489196139298436,13.105578526910897,0.02415142893713485,STARFORMING
15.510690593377166,16.242840513573693,15.781613810998895,16.72682814312322,13.44307057256323,0.005892071747317765,STARFORMING
14.442559502191443,18.79733832067835,18.269279399642112,15.058303824650025,14.846469605036253,0.1073525993998227,STARFORMING
20.992088622978365,17.075393146247844,14.65616537907002,12.950210201238267,10.064925829261755,0.07963814711754999,STARBURST
19.308731312708115,18.319062939178277,15.593363429164986,13.564882721599894,13.851300970384155,0.01179271503678794,STARFORMING
17.88883065817909,20.533023600655266,18.244406666586737,14.991036407246417,14.699951071251379,0.04534044571346158,STARFORMING
18.559937252639642,19.077212138417632,18.766271293556304,17.46891395752938,12.859030628717846,0.019682202871740943,STARFORMING
15.749021905403247,17.186316675399485,14.63969526849636,15.855675721072087,13.041333912070238,0.040269156852874195,STARFORMING
22.891503959233653,15.978021659608546,16.36356246517432,13.453170146769969,13.099211118369102,0.30213407780348267,STARBURST
18.258442363950454,11.892900807888203,16.588837955368096,16.29674555541958,13.04190005292568,0.11498598121469397,STARBURST
18.218789589209784,16.663230155054293,16.747306811242296,14.22603032224368,14.011767555700747,0.0007597891811980299,STARFORMING
19.451533247797386,16.3479750083663,15.474848681368755,16.780816010373684,14.258005516027568,0.029103177482462217,STARFORMING
18.962018463473427,17.780732388790753,18.56276679624727,20.05402083665721,9.7989713675324,0.001041560162338494,STARFORMING
18.447768048558263,16.692189546050624,12.22059303275691,14.282347258112901,15.305760742944576,0.12548047973001558,STARBURST
16.419051089109377,16.35922988112641,15.157739530397832,16.603210319452742,13.420002231306082,0.06337879275600804,STARFORMING
18.94293671427199,13.44120213898556,16.895861465545895,13.50921333592454,17.865926350937066,0.5119115974808536,STARFORMING
21.764048992950066,15.120064341699868,16.914449623898687,14.775472465617405,11.616702922202583,0.13226935082908453,STARBURST
20.690840092309955,17.953302081601116,18.705518061229526,15.059124573744203,12.265370982491337,0.07296305644521583,STARBURST
21.186373253278795,20.43181526226539,18.396450786402575,14.612632679911238,13.594182042833477,0.1633246235690251,STARBURST
16.97756864713763,16.804949232508754,15.428916749385552,19.92602737755005,14.826450899372071,0.12201145550114319,STARBURST
16.020790359482838,17.655622147148247,18.59974248706121,14.386813850643236,10.098465345256997,0.027941788529205147,STARFORMING
17.748426159800704,18.90495631390561,14.57191651244509,16.173703077569737,12.341799895767787,0.07555722562295938,STARFORMING
18.111449824577388,15.3782121275995,17.861774765583675,11.139826261353136,15.182640321147687,0.08119278445587007,STARFORMING
20.188383036941897,17.733628086570885,19.621044956841985,15.86399312673922,12.103752107134914,0.06000789640924954,STARFORMING
14.615070740570362,15.519019787335683,18.429888213709937,17.284109184704494,16.740052752752455,0.01974668168567062,STARFORMING
21.059100638921226,18.729648876982022,16.211540767048245,13.944805314841899,13.092232802301856,0.02527900114071209,STARFORMING
17.683984202842023,17.302806095903467,15.336442456455755,9.979555717919174,12.201253597316207,0.032995984965957896,STARFORMING
17.14623786010516,17.59690362796288,12.942817407481428,14.92269646234535,15.220488515579039,0.0010308095715330383,STARFORMING
15.975791249479665,15.434802805162821,16.621079275828407,15.034367700771057,17.21523477364889,0.2488238901611521,STARFORMING
14.690286656268462,18.41406471922157,13.769565544058162,16.448150101488608,14.832792517487793,0.11586680454912597,STARFORMING
19.64634116792383,21.169425842462033,14.413730672772127,19.02180607082687,16.52085879844652,0.1169949277617251,STARBURST
18.146635934376807,14.984176609143589,13.618508398526657,14.239892698799386,17.353270681273926,0.08494048440738183,STARFORMING
15.420078200517892,16.32048198470495,15.07921533468669,13.28742375267944,12.156282640144843,0.11689622496737453,STARFORMING
15.409842455872768,17.463214948336184,15.944061171026036,12.666164397257113,15.876782668119173,0.40097764105281364,STARBURST
17.328430601419743,18.572812423991632,16.547229162331412,15.3961572340632,10.953058981392905,0.04863937567675988,STARFORMING
21.338043050578786,15.880907429421063,14.798986729172073,15.958708517637003,14.84980506357277,0.12466214205368001,STARBURST
17.48081729727279,11.33393941971452,18.138567412790366,13.908689211274831,13.857364218970362,0.04455514426324904,STARFORMING
14.993714093763788,19.71837898832805,15.583589484020068,16.55736549145158,16.485900406084124,0.19261286898535504,STARFORMING
